Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
d8ce7050dd18be10a490df00a68355961e39bf11df2a2631af67842939016f8c,2017-07,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Violence and sexual offences,Unable to prosecute suspect,
7100f8b59a32cfda5b83feac79b8130c224795289d5e4fd0e766e6e17975327f,2017-07,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Violence and sexual offences,Under investigation,
2df2ec320a3e5e12c7ddcfbb1ba616edcbf7a16a7bd57d71a28370594a2127ce,2017-07,City of London Police,City of London Police,-0.073065,51.511180,On or near Goodman'S Yard,E01000005,City of London 001E,Other crime,Offender sent to prison,
369ae02baba9ad76b461228697780c2d79916eedb6c4ec5ec5b132eda809c108,2017-07,City of London Police,City of London Police,-0.080146,51.514848,On or near Bury Court,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
7b6f209833852200a598bf087b7673cce053d7c8fb68392eeba41bcb52f436b8,2017-07,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
f78088973239b4242f86ed9f9926209049bbc97de5313c20737e624bb0c840f0,2017-07,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Bicycle theft,Under investigation,
bb6379b81ea5d925d9682e0f10671c986ccc94ca5a4d1bc6c9771bd55a899ca4,2017-07,City of London Police,City of London Police,-0.085173,51.518680,On or near Finsbury Avenue,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
6529daaa8ff5a8b2942413c9defcc88b7b10eefdeabf213822ce76c593f66b4c,2017-07,City of London Police,City of London Police,-0.083993,51.511440,On or near Philpot Lane,E01032739,City of London 001F,Bicycle theft,Under investigation,
eda319eb12b786ce99a11af3c3e5b75ac576bade60a31cb3abfedc9286dedb34,2017-07,City of London Police,City of London Police,-0.079674,51.514409,On or near Bury Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
91ee49b0f5a0ad3d05423f3773b3e65fabcfbff4624a6beda40d6d32c92a4b16,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
d70683f43d8feef8e44c0dc882b2dc14a6f41cd894410480b7e15d7ca378e3f3,2017-07,City of London Police,City of London Police,-0.094197,51.510734,On or near Kennett Wharf Lane,E01032739,City of London 001F,Bicycle theft,Under investigation,
88100ef0436818e5e4ef48be2ff8da47da0b2a2e03e726770cef98f00ac16d17,2017-07,City of London Police,City of London Police,-0.084095,51.516900,On or near New Broad Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
308c9d5c480e7daf5ef41bc4c7f5cc67faf29339f3ba3aaf0c21705638f1894a,2017-07,City of London Police,City of London Police,-0.085149,51.517196,On or near Blomfield Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
9436202512d29263ea7ebb8300b8951c50d2fb69fae5b343c2075465a4804a97,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
31f588cf06ff3216795097df211317a6bb0e0bfb8c56fdc6d814c7b94a0afb37,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
9870c5c7fd8076ff098c7a1a4a32a9ec33f14f8c3f4b0e1d15584313bd5036ae,2017-07,City of London Police,City of London Police,-0.088203,51.518262,On or near Moorgate,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
ed962ca1bed849c832288acd98bb15bac0fe7b1485a3a30ef299e74d4b392638,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
2464c41a8536565d55fdabf781a0115aee51d0e36f67639cce615b176fa43578,2017-07,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
300f5cd56e5a0b971e11a30565daa73afca6632f42915b7f1d7b35116cfc54ad,2017-07,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
b88a264dc4f7747d4f175588f0e017cf887ac845732729303e1ccd81cad5c3c7,2017-07,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified,
e2e0940d9c3b19ffed648a258946a694550bf11b93dafe158edad121080c15da,2017-07,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Bicycle theft,Under investigation,
b8e9dcc00772a66532a4a32205ec52259e4ffd97510d5562c14b7af6a4d5970f,2017-07,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
aa6789224a84b322ebe16c71313deefc5391d57ef876c681ae2e085c55cb69ea,2017-07,City of London Police,City of London Police,-0.086051,51.513569,On or near Finch Lane,E01032739,City of London 001F,Burglary,Under investigation,
6996e6321f5f399b50d04cc4880b29c79749dc41ee388ddda6eb161e908472f4,2017-07,City of London Police,City of London Police,-0.086272,51.513114,On or near Birchin Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
6ccf005ce3af6c68415d8ffc4427e933deaf88a0c861f742798ce5637137d8d5,2017-07,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Burglary,Offender given a caution,
17750383aabd8d75af11155b2c11aabd233776182afde1bbbecf51b85a4522d3,2017-07,City of London Police,City of London Police,-0.094758,51.512829,On or near Nightclub,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
e181b45a871337480233d92997ff1a95ab7fd635fa185a46746b1be3a51883a9,2017-07,City of London Police,City of London Police,-0.084621,51.510200,On or near Botolph Lane,E01032739,City of London 001F,Burglary,Under investigation,
d7880f9e19aa438f943682724fca5a9c4882bcccf39d967325987d9de27cafd4,2017-07,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
8a566dbccd72049a006d07e007ad8511bad7f50a40b046fe1f9357bc01fb5da9,2017-07,City of London Police,City of London Police,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Criminal damage and arson,Under investigation,
a31235a54f6623e933142a0056de650dff6cb08525d85df3b39c72bf621c4262,2017-07,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Criminal damage and arson,Under investigation,
2e3b82c4b296fd64009052bff5f1d5b185b8326de06b5a48ab983a2cb447b7c8,2017-07,City of London Police,City of London Police,-0.077637,51.511453,On or near Crutched Friars,E01032739,City of London 001F,Criminal damage and arson,Under investigation,
bbddac6e654c5ee5c077fa2ccc3e14369e70c4bbea9ddf8e46ba365529fd435b,2017-07,City of London Police,City of London Police,-0.079398,51.516508,On or near Devonshire Square,E01032739,City of London 001F,Criminal damage and arson,Under investigation,
3dda9d2a8db0eb2a6164326eeec43241b331f428da1fce2a3db1d9d55d2876b2,2017-07,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Criminal damage and arson,Under investigation,
d9cdfea875f4e6c2260bb3562b1220790d6044ddaa1a683799fd458b4f954f9e,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Criminal damage and arson,Unable to prosecute suspect,
b9d37db63ac49974f7e3867b138993f13b96e34bf73407fc10408b9e9281347a,2017-07,City of London Police,City of London Police,-0.084095,51.516900,On or near New Broad Street,E01032739,City of London 001F,Criminal damage and arson,Under investigation,
06971daa93c6e36ecd9b625ccd63a339f7c36d7505b42e4bdc8a5c71b6dff90d,2017-07,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
d2300a8dccff27344b71c077573edfd2a473b8a6e4da8a89ac6f79678a95422c,2017-07,City of London Police,City of London Police,-0.089465,51.510855,On or near Gophir Lane,E01032739,City of London 001F,Criminal damage and arson,Under investigation,
763f3632928c79fde3bc8ca76ba70be1ef7c3db943c166c9fe602f8a40873490,2017-07,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
107279ddabc40cce49224a4acd38d756d7e8aba7ffc0fdc59cf4344f2e1377e0,2017-07,City of London Police,City of London Police,-0.095436,51.514890,On or near Gutter Lane,E01032739,City of London 001F,Drugs,Offender given a caution,
a65c4073168511a61879f36d01884ab1d313beb14b864c197e6530ea7a61427b,2017-07,City of London Police,City of London Police,-0.086278,51.509876,On or near Fish Street Hill,E01032739,City of London 001F,Drugs,Offender given a caution,
f5705929e59f813f0b2b42ef988895ebe30a83760ff63321039693fb891ba04d,2017-07,City of London Police,City of London Police,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
e6269635afb41caec9d3f3635b8f5b00972771a46c4591ff00218db91780a6b3,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
efc9e6ab9e0797e3fd96e9eab555aeb72ba8091149ffec2acbff555c0bfcb6be,2017-07,City of London Police,City of London Police,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
6f3f664496dea314d269c69965c5b12b0b6e52360beb691a548d780fce2f3977,2017-07,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Drugs,Offender given a caution,
18647bb057808f238bfa28081c1979afa60a854f95494cb0845f8e2e56d3f18a,2017-07,City of London Police,City of London Police,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Drugs,Offender given penalty notice,
868dad6a25a46a9fe1db185ee1e72350c148230416528469823d5018eaa28b81,2017-07,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Drugs,Awaiting court outcome,
8717a82a4a470509615fd827a612343b72b1a1d99c62af0547950af28db72e3f,2017-07,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Drugs,Under investigation,
03d43e22f4941660b4758417661da64a286060577f47c63f2bbb5859e8b360d4,2017-07,City of London Police,City of London Police,-0.092719,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Drugs,Offender sent to prison,
e9ed21c68b97f42674d17f6ede66bce1f25766089b846dce1d27070b707df482,2017-07,City of London Police,City of London Police,-0.101055,51.513552,On or near Creed Lane,E01032739,City of London 001F,Drugs,Under investigation,
e7044279b76c1331436aadae6d4a156d4bb45b36e06849a9ee61a46ab0a193a8,2017-07,City of London Police,City of London Police,-0.083296,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Drugs,Offender given a caution,
485476e2b20c5677ed02b5f5a162735546e115ae2f1fadedca6d40235657a1ab,2017-07,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Drugs,Offender given a caution,
085db1db09cdd902c6ee4053cbd8dc9823a73b2c3ef418f40d065eee4f44c497,2017-07,City of London Police,City of London Police,-0.102668,51.513560,On or near Ludgate Broadway,E01032739,City of London 001F,Drugs,Awaiting court outcome,
4e32f0a92f417caf9273bd73f22e8651e4e5dae9e54354015d45156f06c96480,2017-07,City of London Police,City of London Police,-0.086278,51.509876,On or near Fish Street Hill,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
e1cd61372b5e5849118cb010e5fe9f345c523e71a34a7b7eb2630f42646d50da,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Drugs,Under investigation,
35b6d8b31dc7d1e60f13bd1a200a49ec42f74671f0ea2b8bf189f312070a14bf,2017-07,City of London Police,City of London Police,-0.095436,51.514890,On or near Gutter Lane,E01032739,City of London 001F,Drugs,Awaiting court outcome,
658ea7c34fc997cd120eaeaedf7da744a7114ad89a1acfe34e9d087483320cb0,2017-07,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Other theft,Under investigation,
d7e2a45ba3b712ecc4c272328b7adc643ec818658318033a37edb0ffd23dc1a8,2017-07,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
1005dafce5bc4bf996fcbd60faf4909651e81cf2c15f2cdd6df6df3dee174209,2017-07,City of London Police,City of London Police,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
d5cf5b6e5659a31e7f47d20675cbaa14906540598a4e35c132e50ec6da2ce15a,2017-07,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
75e6a06bf339b1a7354561f2e360defbbc6022eb66aec96fd80d7eca30daf8a2,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
107f558b5a81996df22acc46552d602c61fa1a83bd711aa75eef619a71cafaee,2017-07,City of London Police,City of London Police,-0.083242,51.512165,On or near Lime Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
8c8a2f0c9062f93e7b154fc7cc380d373c71cfa38ef0b1259563364eeeff7d16,2017-07,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
893e63095a3c5a05e69d4a238cd9692d427cfa8dbdb036014b659546d0a21040,2017-07,City of London Police,City of London Police,-0.085257,51.511200,On or near Talbot Court,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
900eb051196a1fbfa6dc32d42e654ccc02f0c5ad0fd7a7da7e73ed544b138475,2017-07,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
bb855699e4b97a78788e291d7273e12f552c5e1efe4e1967a0395ed46d6b048c,2017-07,City of London Police,City of London Police,-0.082811,51.510054,On or near Idol Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
927d95c235004daa98caa52834ad9d511f19400c0668c2a02d45e80714cae348,2017-07,City of London Police,City of London Police,-0.083296,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
55c26e94867f7a7067cc8377290a1bb3bbaed61e9b3d4af7d3e0683f063b2b25,2017-07,City of London Police,City of London Police,-0.088393,51.511332,On or near Abchurch Lane,E01032739,City of London 001F,Other theft,Unable to prosecute suspect,
8af52ebb5faea0b6fdc6d7eab482b95096ee7fac3584f5946932b7227651b0d6,2017-07,City of London Police,City of London Police,-0.078924,51.508587,On or near Petty Wales,E01032739,City of London 001F,Other theft,Defendant found not guilty,
059780066acf564f5df4a7b8facc389d21e3580b993452faaf46613678201be8,2017-07,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
992044e49afe36185e7b64071e1c0d19c26c4c5e57a777c5552438b347a785ac,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Other theft,Unable to prosecute suspect,
7ca70488c633c5c648fa29fd97a642812719e640b480babcb825c440bb41bc3c,2017-07,City of London Police,City of London Police,-0.082748,51.512597,On or near Leadenhall Place,E01032739,City of London 001F,Other theft,Under investigation,
c638605ec6b7df43d38424f9ee87d4f4941353b387239f826b053274ee0d701c,2017-07,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
f593e3e6ed1015bae8341a7319310a46cdea5e32b0ad98c96438a28774de3ca4,2017-07,City of London Police,City of London Police,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
7cbf0f65d9e3645b3be4dd7e154da0c97d576214536ee2fc0c4a230f91fa8cf4,2017-07,City of London Police,City of London Police,-0.081832,51.514507,On or near Undershaft,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
336cf21b450eec23d65710a3269816e38306fd901edd50154475960a1e0551ea,2017-07,City of London Police,City of London Police,-0.081938,51.513007,On or near Lime Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
f780e85e43ecd363e1d7f79b03bc5e5866b56b0b703b37ca8b69ff0cc792cc41,2017-07,City of London Police,City of London Police,-0.082811,51.510054,On or near Idol Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
9e2698123fb8bc5bc7ec6307482b0731abf1033f8e588c7277044bc1b8c7d2ab,2017-07,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Other theft,Under investigation,
2eafea475a4c862aec39423c9617130f8de8253e60290e7b41628cd38b42db55,2017-07,City of London Police,City of London Police,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
5c5fab75009ae91ed2f7fedd8140af95272bbee9e7fe0057fb5f75c0e997ac75,2017-07,City of London Police,City of London Police,-0.088995,51.512088,On or near St Swithin'S Lane,E01032739,City of London 001F,Other theft,Unable to prosecute suspect,
dd32648ba226a65ffc3af8a06c21366744c8ab9337507d5a4a6cfc4cd254ddc1,2017-07,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
06e9f3703e7343fed0ee1ce7bbd3792c0a528491e7971a4aaa072b87b269bd9b,2017-07,City of London Police,City of London Police,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Other theft,Under investigation,
6cf9871de21d3a0c283b9bc0a1db24d46553b383faa5cc9a9141e8d42838e9ca,2017-07,City of London Police,City of London Police,-0.086764,51.510307,On or near Fish Street Hill,E01032739,City of London 001F,Other theft,Awaiting court outcome,
86a88492cfe7bfc3edd78d5f370758701b394ee61f86bfa4fc24f86a61b4e30d,2017-07,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
8a454977cf8c2ba2edcbbf75df5d4a501e9d07147d019985c4161c06b08fdc02,2017-07,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
a757002655663aaab84327a0a9abc9e567e5d91b4cd3ae622b3980b52ae6e496,2017-07,City of London Police,City of London Police,-0.096511,51.511922,On or near Queen Victoria Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
7800faaace22c146df297909c0cda98c90d81fb80b4ad05fb0780027caa5c100,2017-07,City of London Police,City of London Police,-0.081516,51.510014,On or near Great Tower Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
a283c38115b55c642c378dac02e92fca5110b3cdb8158ac60344589692da55bb,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
0b80fede69ce666ba120e9b0724637f5a3203a547c2d0506d043307bd90af616,2017-07,City of London Police,City of London Police,-0.086416,51.516191,On or near Throgmorton Avenue,E01032739,City of London 001F,Other theft,Under investigation,
29bae076c40f64a1087cdcb0e498d22ce9ef3f5fb893c0336e8f5d8d08e1c016,2017-07,City of London Police,City of London Police,-0.093493,51.513447,On or near Bow Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
99df55afcd9f20f7eda2f2f29a03e7608e6e73e1b635d75de21f2c466632184b,2017-07,City of London Police,City of London Police,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Other theft,Under investigation,
45e576363a3b5fd5724e6fda3f968ddbec8ce9e051073dd33bb236ff1543b060,2017-07,City of London Police,City of London Police,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
cc25515d6ff29f21af5f3669728e958b16dcb8abf263388f40527c9f6d6cb8f3,2017-07,City of London Police,City of London Police,-0.101307,51.514770,On or near Amen Court,E01032739,City of London 001F,Other theft,Under investigation,
11815e8cdeac4b0be4c70339e8bcb2e59c090726a757432bef87aa761dca2bc0,2017-07,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
2344823cee852a31d49b30cda995ef04dff16769b55efcbdb726c26546025ec6,2017-07,City of London Police,City of London Police,-0.080782,51.514804,On or near St Mary Axe,E01032739,City of London 001F,Other theft,Unable to prosecute suspect,
c06aaa11a3f4618306932057ab075d43cb024b986dd094f7a9da1622c3df69a1,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Other theft,Unable to prosecute suspect,
08429f5b1cd1f3a7f71c285bfc98c2aaa225e0385c1ff94d01bed15029a9d846,2017-07,City of London Police,City of London Police,-0.093493,51.513447,On or near Bow Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
e33ec2b3ffbbe4e1b7d337107c8034f3e0e36ba2ef17234137038d9e2a24e7c5,2017-07,City of London Police,City of London Police,-0.096511,51.511922,On or near Queen Victoria Street,E01032739,City of London 001F,Other theft,Under investigation,
3e2a29caea1e35ae071d6b03bcb73858a02a6960067d3887e3faf0b8225662df,2017-07,City of London Police,City of London Police,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Other theft,Under investigation,
2581b4d8b733eac879543ffd9ebe2434974630cd550f416c6e46415e5ac8d82b,2017-07,City of London Police,City of London Police,-0.077637,51.511453,On or near Crutched Friars,E01032739,City of London 001F,Other theft,Under investigation,
303a072bbc5032e70b5eac1884944f415ec4691548d6a9d7b689056e85229d84,2017-07,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
e9c11d68e6a44c334134cc309280c8ff00a631e767dd4f289757b887a7860a5d,2017-07,City of London Police,City of London Police,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
7dfa02585cd089b4c72b201ce386b1e73cd513632762910a230a51006998253e,2017-07,City of London Police,City of London Police,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Other theft,Under investigation,
615c368dbf196c0335a7a126c653d24ae5a1b8d90ee4e376d72af2641b07c4c1,2017-07,City of London Police,City of London Police,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
27277165c8fbc15e30735d74a2d6a4fc9e4119034b61f1290634e453a62c78f3,2017-07,City of London Police,City of London Police,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Other theft,Under investigation,
6bcec5d097c3b59fdb95a7e9bc5e61c94a01554fccd93000add5f7363d5fde60,2017-07,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
95db8961335d32523f499e8986eb2428440a1545271fac5b7b6b3a32a387f176,2017-07,City of London Police,City of London Police,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Other theft,Under investigation,
71d46d3adc2e9b1534cd1ce33b4ba73940d37fd8de01cd0ece30df0ae4496498,2017-07,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Other theft,Under investigation,
61fe860ffe0d5ecfc70bfb151bd6bc032ec21e66bbc48b77e6388bd79713514e,2017-07,City of London Police,City of London Police,-0.081540,51.510806,On or near Mincing Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
c39bcea07734623ec1204efe1023cb3581f010ed60805b4f27708d8d47d86170,2017-07,City of London Police,City of London Police,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Other theft,Under investigation,
f1bcdfe9582d2019389aba524d3fe407e70bd6f12606bd2d4256460c4af5b7a4,2017-07,City of London Police,City of London Police,-0.083618,51.517288,On or near Broad Street Avenue,E01032739,City of London 001F,Other theft,Under investigation,
cb3057efacef5011af8949665ef833e998a3d0ee0258b8cdbeba8aa5789997b2,2017-07,City of London Police,City of London Police,-0.081281,51.512528,On or near Fenchurch Avenue,E01032739,City of London 001F,Other theft,Under investigation,
500de3a658e3fc906f629a79e54dcb3d798c1361fdd8c557c194968a085a8eb8,2017-07,City of London Police,City of London Police,-0.089698,51.511812,On or near Oxford Court,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
92f4114648e5be11cc4f3f9eb0ccf62704916a10a174e57fe348544686c3fc2e,2017-07,City of London Police,City of London Police,-0.085086,51.515621,On or near Austin Friars Square,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
badfd0e844b58e8a760eb20aadb3f2adeb3b04491b4d237ba89d539f8efaaea3,2017-07,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
718f5de2e8adc66dbcdb7e0be025121f877483b0d731b03425b0cdd6dae392f3,2017-07,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
6c73e617361f94af3fc5c76a75d3b93a5d98970a45854225405863621bb0395b,2017-07,City of London Police,City of London Police,-0.091151,51.516026,On or near Basinghall Street,E01032739,City of London 001F,Other theft,Under investigation,
5dfd0ea57f894459e399ace76b468ca41eaab9318b926c2da34d21fc65f2f2c2,2017-07,City of London Police,City of London Police,-0.078994,51.514137,On or near Heneage Place,E01032739,City of London 001F,Other theft,Under investigation,
3c4dd25a5f6582810a990ad28faca911680b1fe73fa28be31b577210f0d3aa54,2017-07,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
6b084b469caa5f016b1ab994e4cdac2623fea491fcdd208db477eb239a69300c,2017-07,City of London Police,City of London Police,-0.081580,51.520510,On or near Pindar Street,E01032739,City of London 001F,Other theft,Under investigation,
88fa40acd06daf84e51817f6c7c7d8488a4d50ecb885a14b3f3620dfdf06f976,2017-07,City of London Police,City of London Police,-0.083993,51.511440,On or near Philpot Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
56c5ecec3ef470aa1ac0e9da36a3dcd261f32415ba1b37b4afcb884e539858e6,2017-07,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Other theft,Under investigation,
2a68d9e8032c20839fab34a380fee3c291273ac0c97d127524d2976d4d6deaaa,2017-07,City of London Police,City of London Police,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
f02a5aee602acd6639b25201ef807653b5fe52e92077a04d61a96eb92233d987,2017-07,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Other theft,Under investigation,
dc38d3b2e0f7ac8b16f919423e825a92e1e73e980a11b27223a05ffdbf7ccc8c,2017-07,City of London Police,City of London Police,-0.089040,51.512745,On or near Mansion House Place,E01032739,City of London 001F,Possession of weapons,Awaiting court outcome,
abc344bc57db67aa0d6f7b40a4b1fb9ab7208491ff970cb9f0d29141f020f959,2017-07,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Possession of weapons,Under investigation,
